Time_Point,Voltage
2846,-1.7595681680383092e-13
2847,-1.197928611932072e-13
2848,7.93952866798925e-15
2849,-7.795038611410894e-14
2850,9.142821776270429e-15
2851,-1.9419095312194192e-13
2852,-1.3497093464995272e-13
2853,-2.0093774259151493e-13
2854,-3.6296913381591654e-14
2855,-2.215423412110494e-13
2856,-6.253205309199557e-15
2857,-3.942999863810482e-15
2858,-9.218912336017476e-14
2859,-1.013832889814023e-13
2860,-2.5641285457340713e-13
2861,-1.8716035091869964e-13
2862,-1.0482705217694476e-13
2863,-3.442694132413342e-14
2864,-1.323104917581127e-14
2865,-1.52611819696985e-13
2866,-8.779136029874207e-14
2867,2.9233227034335195e-14
2868,-1.7415790820409087e-13
2869,-2.788890417290732e-15
2870,7.229462699938665e-14
2871,1.718606427418878e-13
2872,-2.7459555790060824e-15
2873,8.3277301728227e-14
2874,1.47391974699353e-13
2875,-5.175800703719965e-14
2876,1.908636855975077e-13
2877,3.294789890515982e-13
2878,1.3807150735528917e-13
2879,6.141849683036017e-15
2880,5.506098990257778e-16
2881,6.593408995791393e-14
2882,1.6675659339806821e-13
2883,-6.790543683087721e-14
2884,-3.390744355019978e-14
2885,8.266508032905739e-14
2886,2.40954571916771e-13
2887,2.4386533266881264e-13
2888,1.6218988059543836e-13
2889,3.9050519519952303e-16
2890,2.4825054240459395e-17
2891,-1.784650186111469e-15
2892,1.0524259448872282e-13
2893,3.7508857159090715e-14
2894,-3.0451985269302214e-14
2895,1.89322545322477e-13
2896,1.1217407776857926e-13
2897,1.949930578590418e-13
2898,9.372727313690872e-14
2899,-3.6136615638066674e-14
2900,-1.3297225164293844e-14
2901,9.314838457500946e-14
2902,1.2538853955752551e-13
2903,1.419104359222483e-14
2904,1.4541800017941038e-13
2905,8.53024095242139e-14
2906,2.4038045305432083e-13
2907,1.0552345797156679e-13
2908,1.091175685389344e-13
2909,2.574240025190655e-13
2910,1.9335375715962779e-13
2911,2.3306295262894544e-13
2912,3.7671917804651383e-13
2913,1.6797517925252245e-13
2914,2.42565505349262e-13
2915,3.176470036804189e-13
2916,3.688354994210854e-13
2917,2.071609146668544e-13
2918,1.2105643835669237e-13
2919,1.8473818198984438e-13
2920,-8.793235415106371e-14
2921,9.437739422606719e-14
2922,1.605891779675253e-13
2923,2.7666875469980876e-13
2924,-1.418822681688807e-13
2925,-2.9896031167328094e-13
2926,3.1587089084387595e-14
2927,2.805589631511212e-13
2928,3.214400754053471e-13
2929,2.585696043621135e-13
2930,1.1955051786988066e-13
2931,9.246725607899578e-14
2932,1.2176008684131071e-13
2933,7.446596650718019e-14
2934,4.808605452195308e-14
2935,2.187141436244464e-13
2936,4.729685451560381e-14
2937,9.000139345775319e-14
2938,1.3954270794286397e-13
2939,7.553724162182335e-14
2940,8.019614530595761e-14
2941,2.8825122508292517e-13
2942,-5.715081562349235e-14
2943,-4.3913923565214264e-16
2944,2.1618865520736003e-13
2945,2.728334691161996e-13
2946,4.2698417289266636e-13
2947,2.407824488477333e-13
2948,1.8900124102962962e-13
2949,2.610857980124064e-13
2950,-4.0839312740569166e-14
2951,3.1072111196096465e-13
2952,2.2737972316927707e-13
2953,2.36961015990534e-13
2954,-9.101526977101205e-14
2955,1.4200050272356533e-13
2956,2.244535414235874e-13
2957,1.8147003287020062e-13
2958,2.357733812231729e-13
2959,1.9912955757008903e-13
2960,3.2989100490399534e-13
2961,2.102373353541006e-13
2962,2.7646528695798863e-13
2963,2.6361939633391245e-13
2964,2.1841075193874654e-13
2965,4.9124377204725066e-14
2966,9.574764183367603e-14
2967,1.4344421696954523e-13
2968,1.54505849588604e-13
2969,1.0583488439427216e-13
2970,4.1271445724888164e-13
2971,3.074140476635059e-13
2972,3.022038161536495e-13
2973,2.5053504899740553e-13
2974,2.1977856446410646e-13
2975,2.300300491428492e-13
2976,4.064458356690657e-13
2977,8.322870765484591e-14
2978,8.822988218324982e-14
2979,1.345158145506472e-13
2980,1.1663290015026416e-13
2981,-9.028485101171058e-14
2982,-1.0550973224639447e-14
2983,1.1026269980412024e-13
2984,2.6574831165863816e-13
2985,5.25507026479204e-14
2986,1.4482832613217306e-13
2987,1.7758303245285884e-13
2988,1.9529437557632478e-13
2989,1.5725202525100852e-13
2990,2.723627111271627e-13
2991,2.0714412389269722e-13
2992,1.5533018489032778e-13
2993,3.5927203363617843e-13
2994,2.2928112015345337e-13
2995,1.0908978185314196e-13
2996,1.2266884790497569e-13
2997,2.0647627184766938e-13
2998,1.0278294925237642e-13
2999,1.0215708356705394e-13
3000,-8.33835162219114e-15
3001,-3.6363460348858795e-14
3002,-1.0082814014400143e-13
3003,9.091213807166667e-14
3004,2.2346962482857226e-13
3005,-2.6847566220317973e-15
3006,1.9061492843705318e-13
3007,2.319791483910724e-13
3008,2.6165230409610683e-13
3009,1.5094077297340675e-13
3010,1.169064162262756e-13
3011,1.704364423104769e-13
3012,2.074825164298873e-14
3013,1.870651990275634e-13
3014,8.543687165171629e-14
3015,2.3845719616254867e-13
3016,2.6904067543814642e-14
3017,1.8385463293887774e-14
3018,1.3893640198337879e-14
3019,-4.773966072055511e-14
3020,7.918716043628286e-14
3021,1.479923203037555e-13
3022,8.04996384328612e-14
3023,1.6771286060918913e-13
3024,2.2447587837846478e-13
3025,1.8721704136809278e-13
3026,2.3165387072937655e-14
3027,1.7910526169485021e-13
3028,2.274717295171162e-13
3029,8.718417262556399e-14
3030,1.4974252479178812e-13
3031,5.611860243903484e-14
3032,3.247311272107474e-14
3033,2.1502100898368208e-13
3034,1.4773304259300013e-14
3035,2.1135680403136225e-13
3036,7.688538691558047e-14
3037,1.2394632358309637e-13
3038,1.132584581207859e-13
3039,-7.284521106259346e-14
3040,1.1366133491533254e-13
3041,2.552920717825439e-14
3042,1.2263352123246425e-13
3043,1.7236949682673935e-13
3044,2.468055726000658e-13
3045,5.38156358753815e-14
3046,3.59210992087642e-13
3047,3.718273631979689e-13
3048,8.041263417926908e-14
3049,1.7690535974854995e-13
3050,8.89856352801219e-14
3051,9.838423190996546e-14
3052,1.4684191676666306e-13
3053,-1.0338950252120235e-14
3054,1.3784670675482189e-13
3055,1.3310418582966648e-13
3056,1.435716569705177e-13
3057,1.1148986382397958e-14
3058,1.3748150762891414e-13
3059,1.4571288804219045e-13
3060,9.013490392906323e-14
3061,5.412574796728607e-14
3062,1.154536250910459e-13
3063,3.461015897582726e-14
3064,8.14510999804469e-14
3065,1.2974634822370932e-13
3066,8.723950702894441e-14
3067,3.1261638730308716e-13
3068,2.930970384571338e-13
3069,1.2760640082832244e-13
3070,3.6302823005180153e-13
3071,3.2288695216663963e-13
3072,2.3544987567236097e-13
3073,1.0355861514693341e-13
3074,1.5974190385933935e-13
3075,1.4338801930246703e-13
3076,2.41711521502892e-13
3077,2.0463120155387165e-13
3078,1.3288206190831912e-13
3079,1.402519241097315e-13
3080,1.74904512205185e-13
3081,1.5010212204576822e-13
3082,-7.173477793897445e-14
3083,1.0036981763414532e-13
3084,6.755280592955957e-14
3085,4.83213653713275e-14
3086,4.625572266973807e-14
3087,5.2280503951350124e-14
3088,1.829837583337146e-13
3089,1.543745779541591e-13
3090,1.443178569289627e-13
3091,5.58017663294461e-14
3092,1.0096046186266641e-13
3093,2.37426629840092e-13
3094,1.973237283617524e-13
3095,-3.2571320120153837e-14
3096,4.361993751894202e-14
3097,2.721119061604249e-13
3098,-1.5283181515936261e-15
3099,-9.250331372177251e-14
3100,1.2796525734924457e-13
3101,-8.610274875997743e-14
3102,-1.2685750304763468e-14
3103,7.991404387420755e-14
3104,6.670032452517122e-14
3105,-1.3933223781991607e-13
3106,-1.1138731050072378e-13
3107,-1.2146623887795142e-13
3108,-4.885531456897294e-14
3109,-6.503825979762827e-14
3110,4.056297018883319e-14
3111,-1.4219042610376354e-13
3112,-1.4897862467876312e-13
3113,-1.4427948282417145e-13
3114,-9.564541880547642e-15
3115,3.225287825166319e-14
3116,1.3570832391466442e-13
3117,1.6277975596018082e-14
3118,-1.0873049715714244e-13
3119,-2.2336860159887448e-13
3120,-1.60540588498558e-13
3121,-7.228606134314549e-14
3122,-6.188248249405198e-14
3123,-1.869745275083193e-14
3124,-1.9058551334568437e-13
3125,-1.1011183337546925e-13
3126,1.3283723262291379e-14
3127,1.2355939328161654e-13
3128,-1.3198337538028933e-13
3129,-1.6918970489465065e-13
3130,-1.8946992979274478e-13
3131,-6.370893781538335e-14
3132,-1.1789900132849153e-13
3133,-1.0130638365099566e-13
3134,-2.039391639705127e-13
3135,-2.475511068424897e-13
3136,-1.2337915336222155e-13
3137,-2.3108357483842564e-13
3138,1.1073770308710378e-13
3139,-9.611098766450131e-14
3140,-8.642335122874181e-14
3141,-1.1720045386105312e-13
3142,-1.1434858002019392e-13
3143,-1.0516987390273219e-14
3144,-1.9763411229100769e-13
3145,-1.896799675060125e-13
3146,-7.585655147703794e-14
3147,-1.284063881088966e-13
3148,4.714713586924438e-14
3149,-1.0302575336183709e-13
3150,-9.94557736774606e-14
3151,6.583709997658607e-14
3152,2.0676618241975298e-14
3153,1.4770732993300571e-13
3154,8.792194356512241e-14
3155,-1.2356537503346997e-13
3156,-1.4517291899644219e-13
3157,-3.694602433114361e-14
3158,-2.1030605027753254e-14
3159,8.032703904050676e-14
3160,1.0775265369400089e-13
3161,-3.986818275719455e-14
3162,-1.0906721179925393e-13
3163,2.7650039678576384e-14
3164,7.06332493910213e-14
3165,-1.5616414007331625e-13
3166,-3.0576379118990332e-15
3167,2.856963583013901e-14
3168,1.796045406917308e-14
3169,-1.1682280221650396e-13
3170,-4.6110775232123146e-14
3171,-9.928126609500282e-14
3172,-1.000770065521128e-13
3173,2.4348253015706874e-14
3174,-1.6035039862139662e-13
3175,-6.081009479645021e-15
3176,1.1325733564058647e-14
3177,-1.9659428896805454e-13
3178,9.912659060944795e-14
3179,2.941756553716283e-14
3180,4.6702989428741936e-14
3181,1.235122291547115e-13
3182,7.62678310973813e-14
3183,-6.607103402803771e-14
3184,-1.3337321400827238e-15
3185,8.005904639894925e-14
3186,1.3982129217501898e-13
3187,1.3667209737179899e-13
3188,-7.931024256584837e-14
3189,1.6024629340221494e-13
3190,1.2327121406450228e-13
3191,1.050525298627637e-13
3192,-1.6104434649371528e-14
3193,7.181518268522858e-14
3194,-9.851156154881682e-14
3195,-1.6501486084741196e-13
3196,-1.3063558270996175e-13
3197,-9.007341343088862e-14
3198,-2.7819619845810037e-14
3199,-5.1951116324590126e-14
3200,2.7667176000597124e-14
3201,5.978820652093294e-14
3202,3.8926343092691844e-14
3203,1.1388717998127727e-13
3204,1.0357947714229325e-13
3205,6.874958534773098e-14
3206,-1.1217316597287387e-14
3207,-1.4283528947450815e-13
3208,-1.5199204865885547e-13
3209,-9.088271055122671e-14
3210,-1.3807937594223038e-13
3211,1.3475557280440885e-13
3212,2.4109195638220494e-15
3213,-1.0359424075133349e-13
3214,6.968604315647763e-14
3215,-1.5142984634632813e-14
3216,2.7574201693755245e-14
3217,-4.975538249323067e-14
3218,-2.532124989155402e-13
3219,-3.711655294496483e-14
3220,-1.9839701052761843e-13
3221,-1.3798863855376118e-13
3222,6.862862293712311e-14
3223,1.2039901140272036e-14
3224,9.670026906511835e-14
3225,-4.8666635784513066e-14
3226,-6.82990640065194e-14
3227,2.1709921664428965e-13
3228,3.970606354396276e-15
3229,6.432128794593534e-14
3230,4.0116609086031525e-14
3231,-8.58658108719181e-17
3232,6.828591575972487e-14
3233,2.472547345540178e-14
3234,1.820668914964576e-13
3235,9.38291195343766e-14
3236,-1.3447207084645955e-14
3237,-1.162471856386443e-13
3238,5.737532527987241e-14
3239,-1.587991386027042e-13
3240,-5.627007161723952e-14
3241,8.053930434287359e-14
3242,1.8263188817388404e-13
3243,1.1188734090297986e-13
3244,1.9647165589315764e-13
3245,1.775813482665924e-13
3246,-2.1469575903084594e-14
3247,9.579498221392054e-14
3248,-1.1470046109240001e-13
3249,-6.552481132944278e-14
3250,-3.4367677608505534e-14
3251,1.3517475729251244e-13
3252,1.5482612039869934e-13
3253,-7.70780095931731e-14
3254,-2.882895404606467e-14
3255,3.023770811037017e-14
3256,7.559965933904597e-14
3257,9.875785276987409e-14
3258,7.20170524177063e-14
3259,8.695098606616666e-14
3260,-8.483260765415864e-16
3261,-1.5296181323777007e-14
3262,2.4822320370774802e-14
3263,-4.19815309132663e-14
3264,8.390707922195689e-14
3265,3.929459726229369e-14
3266,1.587606136010419e-14
3267,1.4371884937674991e-13
3268,2.364826580502e-13
3269,7.63696938597366e-14
3270,1.6264709329225043e-13
3271,1.7598736907073016e-13
3272,1.3987283938866446e-13
3273,1.1008940654390579e-13
3274,-8.023185887484742e-14
3275,1.7148018623641623e-14
3276,2.9815622993860223e-13
3277,8.26090515668257e-14
3278,1.247661850298792e-13
3279,-1.0201217714507145e-13
3280,3.101627183232668e-14
3281,6.840381342672163e-14
3282,6.04365720720458e-14
3283,4.68115366025382e-14
3284,-3.7740213906401854e-14
3285,1.191314308431592e-13
3286,9.553027634637293e-14
3287,8.764785713382048e-14
3288,3.8602537393470534e-14
3289,1.9149241182481603e-13
3290,3.803665013171209e-13
3291,1.22988185826177e-13
3292,4.408553168107628e-14
3293,2.7825355584026613e-13
3294,6.323378468366584e-14
3295,2.0521179507102265e-13
3296,-5.97018767349721e-15
3297,2.309673656474915e-13
3298,6.720673790371537e-14
3299,1.7191066575247508e-13
3300,4.4770682330561836e-14
3301,8.401833279429163e-14
3302,1.8600222661547676e-13
3303,1.0128744309276977e-13
3304,1.7478231131781725e-13
3305,8.798661828678308e-14
3306,1.878611151294555e-13
3307,7.264243181807782e-14
3308,-1.0666506731824777e-14
3309,-1.1277522186173905e-14
3310,3.221293753813327e-14
3311,-7.872037283215382e-14
3312,1.0909000618931039e-13
3313,1.5838092570458174e-13
3314,5.1728054419207704e-14
3315,2.639607133202485e-13
3316,1.3061565921696447e-13
3317,1.0622103886205766e-13
3318,1.6362546695623849e-13
3319,1.6716975738682997e-13
3320,1.9506542040435535e-13
3321,-5.3402671610849056e-14
3322,1.5540789461843222e-13
3323,9.654042952270589e-14
3324,3.22576509782218e-14
3325,1.3338498469069603e-13
3326,-4.960888374378206e-14
3327,8.262204858282028e-14
3328,-3.0474613413726714e-14
3329,5.745056185184953e-14
3330,-5.6010724013773166e-14
3331,3.048017606253662e-14
3332,1.7670482644099082e-14
3333,6.420143982334239e-14
3334,-1.293074278577983e-14
3335,-2.592468255459576e-14
3336,-1.1944587770976728e-13
3337,1.4514122816807716e-13
3338,2.116293648381728e-13
3339,7.007761081884997e-14
3340,4.789848430402416e-14
3341,1.2952175138558949e-13
3342,1.6609323447307884e-13
3343,1.9127738444253088e-13
3344,6.924821965034919e-14
3345,-4.5463676462802855e-14
3346,-8.443314712130532e-14
3347,-1.1788272651458619e-13
3348,-2.4268054330593785e-13
3349,-5.029216112464612e-14
3350,-7.871230750431596e-14
3351,-2.317423472187397e-14
3352,-7.149346673983667e-14
3353,-7.215445491278403e-14
3354,-3.487954988087842e-14
3355,-1.1708926671894413e-13
3356,2.1323365727166512e-14
3357,9.571160518024455e-14
3358,1.8418861867810666e-13
3359,-1.0009816430461368e-13
3360,-2.035066523110088e-13
3361,-2.6206258237635223e-14
3362,8.791277489824093e-14
3363,9.658732526737129e-14
3364,-2.0760392193817396e-13
3365,-8.948249397296016e-14
3366,4.7829146949608814e-14
3367,-4.7812049409986636e-14
3368,-1.8382013039444465e-13
3369,-8.481235217220966e-14
3370,9.923370346679922e-15
3371,1.516981244767406e-13
3372,2.0582067017526283e-14
3373,7.641757505588532e-14
3374,-1.5315918285620856e-13
3375,-2.872376717184488e-13
3376,-3.440591752989606e-13
3377,-2.0264374556599261e-13
3378,-1.805861233067644e-13
3379,-3.494408968345877e-13
3380,-7.928653610362015e-14
3381,-1.4434273840078866e-13
3382,-1.0579207678099964e-13
3383,-6.786366934227234e-14
3384,2.6271139107468842e-14
3385,-1.2931653561648306e-13
3386,-2.0120963698990133e-13
3387,1.236237000304374e-15
3388,1.8068009782890434e-14
3389,5.70890062152814e-14
3390,-7.536246300901706e-16
3391,-1.1449739716966007e-13
3392,3.965244050999816e-14
3393,3.267280133730621e-13
3394,1.4407290315674972e-15
3395,4.4825158596499834e-14
3396,2.7929689122361386e-14
3397,-6.681400314005876e-14
3398,-1.4191843346129942e-13
3399,1.1379466601938643e-13
3400,1.559858494029162e-13
3401,2.6528464952526337e-13
3402,6.682720724364964e-14
3403,1.559600932777218e-14
3404,1.9547200819060667e-14
3405,1.2809906219996852e-13
3406,1.2751287920939617e-13
3407,3.2957212272754335e-13
3408,4.076345613270435e-14
3409,-7.798342628819433e-15
3410,1.482716274339854e-13
3411,-4.3519376350264155e-14
3412,-2.6539520892073094e-14
3413,-1.3807279206703206e-13
3414,2.1384975631355917e-13
3415,7.293895016051488e-15
3416,-2.1641229485659012e-13
3417,1.088369301041737e-13
3418,-3.3674943382307734e-14
3419,1.0485417104517434e-13
3420,1.5486323686611915e-13
3421,-3.6036237759948244e-14
3422,-6.314479561097987e-15
3423,1.0983376416481489e-13
3424,5.292090925762323e-14
3425,2.9899814347590044e-14
3426,4.3984781900683185e-14
3427,-7.53830856690982e-14
3428,-1.4835871208184074e-14
3429,5.3410737136571995e-14
3430,-5.3951338819760636e-14
3431,-7.134469161600157e-14
3432,-1.5955611849822888e-13
3433,-1.5854425461451348e-13
3434,-7.783319285346614e-14
3435,-9.350292192904957e-14
3436,-2.385542170460283e-13
3437,-1.5729557855505336e-13
3438,7.76898115828263e-14
3439,3.967036810936944e-14
3440,6.369711348756625e-15
3441,-2.367466870605159e-14
3442,-6.109120958412451e-14
3443,-4.998033969533423e-14
3444,8.92375381953689e-14
3445,1.4812642641609446e-13
3446,1.4152655427039094e-14
3447,8.038724505534548e-14
3448,-2.5265196473922394e-14
3449,-1.2518009352761585e-13
3450,-8.472956695723665e-14
3451,-1.1964129492919357e-13
3452,-9.384122071439289e-14
3453,-1.4370169212547827e-13
3454,6.473428167282822e-15
3455,-1.7782611408142207e-13
3456,-2.2091190051226053e-14
3457,5.079833610622229e-14
3458,-6.222918793211057e-14
3459,-2.1560184771490714e-13
3460,-1.3424825142338205e-13
3461,-1.1774243785520526e-13
3462,-1.4460752020345707e-13
3463,-3.434555900863205e-14
3464,-2.0055761564844277e-13
3465,-2.7641355200309884e-13
3466,2.899942196116213e-14
3467,1.0555291583095124e-13
3468,-1.3699785622564965e-15
3469,-1.6141491877061752e-13
3470,-1.1483353326422485e-13
3471,8.720570018571418e-14
3472,-4.85390586019821e-14
3473,-2.892686769089558e-13
3474,-9.02775424331399e-15
3475,-2.7406676868252538e-14
3476,-7.2053795620829e-14
3477,-3.265167203083825e-14
3478,-8.767581685696292e-14
3479,-2.1276205434109037e-13
3480,-6.249478849610375e-14
3481,1.0531999600852412e-13
3482,-2.8876736845312656e-14
3483,-9.616138726145524e-14
3484,-1.4556771312094046e-13
3485,-1.44821782405861e-13
3486,-1.5800366126367604e-13
3487,-2.9480019218884273e-13
3488,-1.592459863870573e-13
3489,-5.310309288145288e-14
3490,-1.538783980679035e-13
3491,-1.5595667799732757e-13
3492,-1.1901666016061276e-13
3493,-8.962294082893624e-14
3494,-3.963916686904678e-14
3495,-2.9165056453448646e-13
3496,-1.819295611886994e-13
3497,-1.3422929259850503e-13
3498,-1.1423259896659857e-13
3499,-1.3962353050417446e-13
3500,-2.573927996470029e-13
3501,-2.8918583774158397e-13
3502,-4.0377804909498874e-13
3503,-1.424873089471263e-13
3504,-1.4880647548458558e-13
3505,-1.237832802853131e-13
3506,-1.982535590964398e-13
3507,-1.53051726218581e-13
3508,-1.897612453312438e-13
3509,-1.8302857355692626e-13
3510,-2.3213167073433454e-13
3511,-1.1100695248273418e-13
3512,4.254861389978851e-14
3513,-2.691074745831306e-13
3514,-5.442274931198585e-14
3515,-2.2728961737867863e-13
3516,-1.5148626078806044e-13
3517,-1.7765763792479796e-13
3518,-2.7014445765769757e-13
3519,-1.2833091633979484e-13
3520,5.4371497449015956e-14
3521,-1.4298837692240806e-13
3522,-2.5965799534688906e-13
3523,-3.0279781681907427e-13
3524,-2.7752950705350777e-13
3525,-2.3132219381852086e-13
3526,-2.450493732563638e-13
3527,-2.6952789308619474e-13
3528,-1.1465550337417005e-13
3529,-1.3657458880701564e-13
3530,-1.1570313487739233e-13
3531,-5.05324245481139e-14
3532,-8.557402356434624e-14
3533,-4.959899436108113e-14
3534,-1.803382272010275e-13
3535,-2.5024370093943344e-13
3536,-1.3381463989002629e-13
3537,-2.739470324744678e-13
3538,-3.492085074996235e-13
3539,-6.668501744251103e-14
3540,-4.145604416739502e-13
3541,-2.944602060140488e-13
3542,-2.7858162833720585e-13
3543,-1.7226575695877704e-13
3544,-2.2169481598887333e-13
3545,-2.0256883682531996e-13
3546,-2.6620668837730394e-13
3547,-1.3882450584292297e-13
3548,-3.887823388017248e-13
3549,-3.36144496357093e-13
3550,-1.6804022514423163e-13
3551,-1.1675093623687596e-13
3552,-1.525686885296362e-13
3553,-2.2605890899721454e-13
3554,-8.715340128383763e-14
3555,-1.088868195317206e-13
3556,-1.3660805144496204e-13
3557,-1.8101434405198988e-13
3558,-1.5767231717803422e-13
3559,-2.707100074633338e-13
3560,-2.767003893302229e-13
3561,-1.3442471503499732e-13
3562,-1.0985888230066262e-13
3563,-8.316672720877036e-14
3564,-1.6264614618305546e-13
3565,-1.907237266580732e-13
3566,-1.2280562134834672e-13
3567,-7.195958039659777e-14
3568,-1.7607147359094493e-13
3569,-2.4725652629899306e-13
3570,-1.8442000931779806e-13
3571,-1.988450803406927e-13
3572,-2.531598808295695e-15
3573,-6.768816020018852e-14
3574,-2.514539005896194e-13
3575,-3.302788960148299e-13
3576,-1.6185588460512623e-13
3577,-1.5790114882676923e-13
3578,-2.2002157028420358e-13
3579,-1.2565439287673844e-13
3580,-1.2009998493968335e-13
3581,-9.802945973440684e-14
3582,-1.7433078732519219e-13
3583,-2.8575239126159276e-14
3584,-1.6463248294680514e-13
3585,-3.7492945884050807e-14
3586,-2.319735056578621e-13
3587,-1.7657063914464414e-13
3588,2.249295890489136e-14
3589,1.28850914537063e-14
3590,-1.119219943991911e-14
3591,-2.799069319444327e-13
3592,-8.101446646520981e-14
3593,-7.236157578200878e-14
3594,1.4130222258515354e-14
3595,1.2583534763905784e-14
3596,7.899568670043006e-14
3597,-1.5817489589666758e-13
3598,-2.811678995618777e-13
3599,-7.908905415635034e-14
3600,-7.110928048637343e-14
3601,-4.1513487138916736e-13
3602,-4.0539559367489105e-13
3603,-1.7400327071095923e-13
3604,-5.1308393398954927e-14
3605,-2.194449660969325e-14
3606,8.566133515760587e-14
3607,-3.200925342998394e-14
3608,-5.0969790197809266e-14
3609,-5.615013928813504e-14
3610,-2.9002417924448036e-14
3611,1.0381552393503412e-13
3612,1.7155451912548496e-13
3613,-3.002935899547913e-14
3614,-1.3742033772336288e-13
3615,-4.8553849899683746e-14
3616,-2.536562467879812e-13
3617,-1.3284133339328717e-13
3618,-1.557457283761096e-13
3619,-2.732711338626918e-13
3620,-3.1069352732644176e-13
3621,-1.1894536562609253e-13
3622,-1.0462623951566562e-13
3623,-1.337163102126181e-13
3624,-1.2127601922120993e-13
3625,-7.872227821853297e-14
3626,7.439142377833789e-15
3627,-1.2185884261838556e-13
3628,4.0876060183874725e-14
3629,-1.2733304439182686e-13
3630,-2.274688497591194e-13
3631,-1.4439821947436036e-13
3632,-1.6070662911626648e-13
3633,-1.542054073213436e-13
3634,-1.605084038667655e-13
3635,-5.675439961776712e-14
3636,-1.2128365954874196e-13
3637,-1.6710632442208783e-13
3638,-3.559534098032462e-14
3639,-2.879403191885248e-13
3640,-2.4593737959722504e-13
3641,-2.3019268790449585e-13
3642,-1.8293407790534592e-13
3643,-6.393975026344287e-14
3644,-1.5711243649692592e-14
3645,-1.999657744916245e-14
3646,-2.2479780721572148e-13
3647,-2.1326922361698183e-15
3648,-2.3535443080766727e-13
3649,-3.23500637129116e-13
3650,-1.66752752474331e-13
3651,-2.7088014376283426e-13
3652,-2.751253668087419e-13
3653,-2.1601698799734277e-13
3654,-2.289364598711471e-13
3655,-4.2732103189228174e-13
3656,-2.661596014786211e-13
3657,-4.948737567057276e-14
3658,-5.559061778674904e-16
3659,-9.67785642497172e-14
3660,-2.9056658124204206e-14
3661,3.4360769874788644e-14
3662,-1.438029890018525e-13
3663,-2.6151515150441354e-13
3664,2.4481915357091857e-14
3665,1.099314791622491e-14
3666,-3.4094510331571774e-14
3667,-4.113541343853925e-14
3668,-3.4511706787212666e-15
3669,1.2026546192799394e-13
3670,-9.398274628955724e-14
3671,-2.8933910855724736e-14
3672,-9.483435440949801e-14
3673,1.9539372140008252e-14
3674,-8.623662302128281e-14
3675,-1.0787936205874261e-13
3676,-2.947211932006115e-13
3677,-1.654983883547098e-13
3678,-1.796274600752611e-13
3679,-6.880686750966141e-14
3680,-2.582813752164014e-13
3681,-7.627778816373404e-14
3682,-9.193672065124019e-14
3683,-6.995673444103718e-14
3684,-5.190709673804902e-14
3685,-5.943011051321446e-14
3686,-5.0597221067036726e-14
3687,-2.3968843083371213e-13
3688,-2.1808912737037027e-13
3689,-6.411147345341026e-14
3690,-9.17930807008219e-14
3691,1.8048173894279727e-14
3692,-1.8056275015715272e-13
3693,-2.785593083539053e-13
3694,7.621439660892507e-16
3695,-7.791816176314413e-14
3696,-1.4186255740452659e-13
3697,-2.775407242065585e-13
3698,-2.4073472037970017e-13
3699,-8.537823474836037e-14
3700,-1.1474109845374337e-13
3701,-1.9684888130092505e-13
3702,-1.328495441844018e-13
3703,-1.0520447757219978e-13
3704,-3.949243850876854e-14
3705,-2.634990822774164e-13
3706,-9.694241818684825e-14
3707,1.2035372872705167e-13
3708,-4.961499132731985e-14
3709,2.2247898126925753e-14
3710,-1.819867310277755e-13
3711,-4.552471520689243e-15
3712,6.1143516693288176e-15
3713,-1.9639227558152542e-13
3714,-5.713476340779648e-14
3715,-2.2394991781096272e-13
3716,-1.0765467256313307e-13
3717,-3.1599258103844747e-13
3718,-1.7898836389289485e-13
3719,-2.1167592461080378e-13
3720,-8.689270397742226e-14
3721,-1.8448232882555877e-16
3722,-1.2350790589999314e-13
3723,-1.6382407855537924e-13
3724,-2.1868502619519516e-13
3725,-3.422064982920378e-14
3726,-2.6615494712437447e-14
3727,-4.346457614760177e-13
3728,-1.5095373347985478e-13
3729,-2.785625383885565e-13
3730,-3.1584884208552414e-14
3731,-2.614775650147015e-13
3732,-2.0759614268815643e-13
3733,-2.619548709924192e-13
3734,-3.710197038961041e-13
3735,-2.9679325441758406e-13
3736,-2.885575572964958e-13
3737,-1.914430404962296e-13
3738,-2.2853404437275764e-13
3739,-2.8956032969484084e-13
3740,-1.3643338415997322e-13
3741,-1.1827364564409085e-13
3742,-6.247933297730146e-14
3743,-9.077832182499135e-14
3744,-2.1256350698639424e-13
3745,-2.7357354140370607e-13
3746,-1.3794038834962964e-13
3747,-2.6726208838533166e-13
3748,-2.8848430450855627e-13
3749,-1.7147210852197899e-13
3750,-4.306581386273207e-13
3751,-2.0012122928900507e-13
3752,-1.398578498826841e-13
3753,-3.1970951006276213e-13
3754,-2.902279293070896e-13
3755,-1.7651941252355595e-13
3756,-1.2835375600791288e-13
3757,-1.5486374069940705e-13
3758,-2.2433736241995823e-13
3759,-1.4135564436752756e-13
3760,-2.501492320639876e-13
3761,-2.210110056182773e-13
3762,-1.8402450706521945e-13
3763,-1.9690085422827826e-13
3764,-1.379692694435972e-13
3765,-2.2731050312107246e-13
3766,-6.1095191070877e-14
3767,3.262522091201092e-14
3768,-1.518201223439617e-13
3769,1.0351294797087515e-13
3770,-1.5851186429573857e-13
3771,1.4744754288361873e-14
3772,-1.8748984108523607e-13
3773,-5.806872721736557e-14
